photo_id,scientificName,kingdom,phylum,class,order,family,genus,species,common_name,photo_url
178293,Hibana gracilis,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Hibana,gracilis,garden ghost spider,http://inaturalist-open-data.s3.amazonaws.com/photos/178293/medium.JPG
178306,Pityohyphantes costatus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Pityohyphantes,costatus,hammock spider,http://inaturalist-open-data.s3.amazonaws.com/photos/178306/medium.JPG
178305,Pityohyphantes costatus,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Pityohyphantes,costatus,hammock spider,http://inaturalist-open-data.s3.amazonaws.com/photos/178305/medium.JPG
178603,Peucetia viridis,Animalia,Arthropoda,Arachnida,Araneae,Oxyopidae,Peucetia,viridis,African Green Lynx Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/178603/medium.JPG
179676,Aphonopelma chalcodes,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,chalcodes,Desert Blonde Tarantula,http://inaturalist-open-data.s3.amazonaws.com/photos/179676/medium.jpg
194161,Aphonopelma chalcodes,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,chalcodes,Desert Blonde Tarantula,http://inaturalist-open-data.s3.amazonaws.com/photos/194161/medium.JPG
199294,Aphonopelma chalcodes,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,chalcodes,Desert Blonde Tarantula,http://inaturalist-open-data.s3.amazonaws.com/photos/199294/medium.jpg
180851,Latrodectus mactans,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Latrodectus,mactans,Southern Black Widow,http://inaturalist-open-data.s3.amazonaws.com/photos/180851/medium.jpg
187886,Latrodectus mactans,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Latrodectus,mactans,Southern Black Widow,http://inaturalist-open-data.s3.amazonaws.com/photos/187886/medium.jpg
187885,Latrodectus mactans,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Latrodectus,mactans,Southern Black Widow,http://inaturalist-open-data.s3.amazonaws.com/photos/187885/medium.jpg
181644,Centruroides vittatus,Animalia,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,vittatus,Striped Bark Scorpion,http://inaturalist-open-data.s3.amazonaws.com/photos/181644/medium.JPG
181803,Rabidosa punctulata,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Rabidosa,punctulata,Dotted Wolf Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/181803/medium.JPG
181882,Neoscona orizabensis,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,orizabensis,Orizaba Spotted Orbweaver,http://inaturalist-open-data.s3.amazonaws.com/photos/181882/medium.jpg
182614,Phintella vittata,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phintella,vittata,Banded Phintella,http://inaturalist-open-data.s3.amazonaws.com/photos/182614/medium.jpg
182645,Phintella vittata,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phintella,vittata,Banded Phintella,http://inaturalist-open-data.s3.amazonaws.com/photos/182645/medium.jpg
184213,Leucauge decorata,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,decorata,Decorative Vleispider,http://inaturalist-open-data.s3.amazonaws.com/photos/184213/medium.JPG
208987,Leucauge decorata,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,decorata,Decorative Vleispider,http://inaturalist-open-data.s3.amazonaws.com/photos/208987/medium.jpg
209026,Leucauge decorata,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,decorata,Decorative Vleispider,http://inaturalist-open-data.s3.amazonaws.com/photos/209026/medium.jpg
209027,Leucauge decorata,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,decorata,Decorative Vleispider,http://inaturalist-open-data.s3.amazonaws.com/photos/209027/medium.jpg
184578,Hyllus semicupreus,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Hyllus,semicupreus,Heavy-bodied Jumper,http://inaturalist-open-data.s3.amazonaws.com/photos/184578/medium.JPG
184589,Hyllus semicupreus,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Hyllus,semicupreus,Heavy-bodied Jumper,http://inaturalist-open-data.s3.amazonaws.com/photos/184589/medium.JPG
184591,Hyllus semicupreus,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Hyllus,semicupreus,Heavy-bodied Jumper,http://inaturalist-open-data.s3.amazonaws.com/photos/184591/medium.JPG
189546,Smeringurus mesaensis,Animalia,Arthropoda,Arachnida,Scorpiones,Vaejovidae,Smeringurus,mesaensis,Dune Scorpion,http://inaturalist-open-data.s3.amazonaws.com/photos/189546/medium.jpg
189547,Smeringurus mesaensis,Animalia,Arthropoda,Arachnida,Scorpiones,Vaejovidae,Smeringurus,mesaensis,Dune Scorpion,http://inaturalist-open-data.s3.amazonaws.com/photos/189547/medium.jpg
189548,Smeringurus mesaensis,Animalia,Arthropoda,Arachnida,Scorpiones,Vaejovidae,Smeringurus,mesaensis,Dune Scorpion,http://inaturalist-open-data.s3.amazonaws.com/photos/189548/medium.jpg
190093,Phidippus comatus,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,comatus,Hairy Tufted Jumping Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/190093/medium.jpg
190094,Phidippus comatus,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,comatus,Hairy Tufted Jumping Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/190094/medium.jpg
190403,Menemerus semilimbatus,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Menemerus,semilimbatus,Half-edged Wall Jumping Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/190403/medium.JPG
190402,Menemerus semilimbatus,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Menemerus,semilimbatus,Half-edged Wall Jumping Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/190402/medium.JPG
190404,Menemerus semilimbatus,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Menemerus,semilimbatus,Half-edged Wall Jumping Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/190404/medium.JPG
190573,Tylorida striata,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tylorida,striata,Striated Tylorida,http://inaturalist-open-data.s3.amazonaws.com/photos/190573/medium.jpg
190609,Tylorida striata,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tylorida,striata,Striated Tylorida,http://inaturalist-open-data.s3.amazonaws.com/photos/190609/medium.jpg
190610,Tylorida striata,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tylorida,striata,Striated Tylorida,http://inaturalist-open-data.s3.amazonaws.com/photos/190610/medium.jpg
190611,Tylorida striata,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tylorida,striata,Striated Tylorida,http://inaturalist-open-data.s3.amazonaws.com/photos/190611/medium.jpg
190812,Olios milleti,Animalia,Arthropoda,Arachnida,Araneae,Sparassidae,Olios,milleti,Green Huntsman,http://inaturalist-open-data.s3.amazonaws.com/photos/190812/medium.jpg
2882228,Hickmania troglodytes,Animalia,Arthropoda,Arachnida,Araneae,Gradungulidae,Hickmania,troglodytes,Tasmanian Cave Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/2882228/medium.JPG
192918,Agelenopsis aperta,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelenopsis,aperta,Desert Grass Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/192918/medium.JPG
192919,Agelenopsis aperta,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelenopsis,aperta,Desert Grass Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/192919/medium.JPG
192923,Agelenopsis aperta,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelenopsis,aperta,Desert Grass Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/192923/medium.JPG
192924,Agelenopsis aperta,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Agelenopsis,aperta,Desert Grass Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/192924/medium.JPG
207669,Evarcha jucunda,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Evarcha,jucunda,Mediterranean white-banded spider,http://inaturalist-open-data.s3.amazonaws.com/photos/207669/medium.JPG
214805,Eratigena duellica,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Eratigena,duellica,Giant House Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/214805/medium.jpg
215508,Mopsus mormon,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Mopsus,mormon,Green Jumping Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/215508/medium.JPG
216520,Vaejovis cashi,Animalia,Arthropoda,Arachnida,Scorpiones,Vaejovidae,Vaejovis,cashi,Cash's Scorpion,http://inaturalist-open-data.s3.amazonaws.com/photos/216520/medium.jpg
216561,Xerolycosa nemoralis,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Xerolycosa,nemoralis,Burnt Wolf Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/216561/medium.jpg
216577,Opilio canestrinii,Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Opilio,canestrinii,Canestrini's Harvestman,http://inaturalist-open-data.s3.amazonaws.com/photos/216577/medium.jpg
216720,Holconia westralia,Animalia,Arthropoda,Arachnida,Araneae,Sparassidae,Holconia,westralia,Western Australian Banded Huntsman,http://inaturalist-open-data.s3.amazonaws.com/photos/216720/medium.JPG
216721,Austracantha minax,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Austracantha,minax,Australian Jewel Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/216721/medium.jpg
194151,Paruroctonus boreus,Animalia,Arthropoda,Arachnida,Scorpiones,Vaejovidae,Paruroctonus,boreus,Northern Scorpion,http://inaturalist-open-data.s3.amazonaws.com/photos/194151/medium.jpg
199486,Dolomedes albineus,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,Dolomedes,albineus,Whitebanded Fishing Spider,http://inaturalist-open-data.s3.amazonaws.com/photos/199486/medium.jpg
201469,Aphonopelma gabeli,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Aphonopelma,gabeli,Chiricahuan Gray Tarantula,http://inaturalist-open-data.s3.amazonaws.com/photos/201469/medium.JPG
